label,text
valid,"['oh', 'mr', 'sheffield', 'wanna', 'play', 'game', 'okay', 'you', 're', 'boss', 'i', 'm', 'nanny', 'give', 'raise', 'ill', 'give', 'one']"
valid,"['zoe', 'hit', 'i', 'm', 'fucking', 'shitin', 'il', 'defo', 'try', 'hardest', 'cum', 'morow', 'luv', 'u', 'millions', 'lekdog']"
valid,"['hello', 'baby', 'get', 'back', 'moms', 'setting', 'computer', 'filling', 'belly', 'goes', 'loverboy', 'miss', 'already', 'sighs']"
valid,"['blankets', 'sufficient', 'thx']"
valid,"['naughty', 'little', 'thought', 'better', 'flirt', 'flirt', 'n', 'flirt', 'rather', 'loving', 'someone', 'n', 'gettin', 'hurt', 'hurt', 'n', 'hurt', 'gud', 'nyt']"
valid,"['edison', 'rightly', 'said', 'fool', 'ask', 'questions', 'wise', 'man', 'answer', 'know', 'us', 'speechless', 'viva', 'gmgngegnt']"
valid,"['talking', 'that', 's', 'de', 'wo', 'nt']"
valid,"['today', 'going', 'college', 'able', 'atten', 'class']"
valid,"['i', 'm', 'class', 'holla', 'later']"
valid,"['easy', 'ahsen', 'got', 'selected', 'means', 'good']"
valid,"['mmm', 'that', 's', 'better', 'got', 'roast', 'i', 'd', 'b', 'better', 'drinks', 'good', 'indian']"
spam,"['know', 'someone', 'know', 'fancies', 'call', 'find', 'pobox', 'lshb', 'p']"
valid,"['come', 'round']"
valid,"['thing', 'change', 'sentence', 'want', 'concentrate', 'educational', 'career', 'i', 'm', 'leaving']"
spam,"['flirting', 'txt', 'girl', 'bloke', 'ur', 'name', 'age', 'eg', 'girl', 'zoe', 'join', 'get', 'chatting']"
valid,"['walked', 'hour', 'c', 'u', 'does', 'nt', 'show', 'care', 'wo', 'nt', 'u', 'believe', 'i', 'm', 'serious']"
spam,"['days', 'euro', 'kickoff', 'u', 'kept', 'informed', 'latest', 'news', 'results', 'daily', 'unsubscribe', 'send', 'get', 'euro', 'stop']"
valid,"['available', 'soiree', 'june', 'rd']"
valid,"['u', 'noe', 'wat', 'time', 'e', 'place', 'dat', 'sells', 'closes']"
valid,"['got', 'another', 'job', 'one', 'hospital', 'data', 'analysis', 'something', 'starts', 'monday', 'sure', 'thesis', 'got', 'finished']"
valid,"['jays', 'getting', 'really', 'impatient', 'belligerent']"
valid,"['hiya', 'comin', 'bristol', 'st', 'week', 'april', 'les', 'got', 'rudi', 'new', 'yrs', 'eve', 'snoringthey', 'drunk', 'u', 'bak', 'college', 'yet', 'work', 'sends', 'ink', 'bath']"
valid,"['i', 'm', 'work', 'please', 'call']"
valid,"['u', 'drive', 'lor']"
valid,"['ard', 'like', 'dat']"
valid,"['tell', 'they', 're', 'female', 'v', 'how', 're', 'throwing', 'deciding', 'get']"
spam,"['eastenders', 'tv', 'quiz', 'flower', 'dot', 'compare', 'violet', 'e', 'tulip', 'f', 'lily', 'txt', 'e', 'f', 'chance', 'win', 'cash', 'wkentp']"
valid,"['i', 'm', 'working', 'technical', 'support', 'voice', 'processnetworking', 'field']"
valid,"['might', 'come', 'kerala', 'daysso', 'prepared', 'take', 'leave', 'finalise', 'do', 'nt', 'plan', 'travel', 'visitneed', 'finish', 'urgent', 'works']"
valid,"['ok', 'sure', 'time', 'tho', 'sure', 'get', 'library', 'class', 'try', 'see', 'point', 'good', 'eve']"
spam,"['new', 'local', 'dates', 'area', 'lots', 'new', 'people', 'registered', 'area', 'reply', 'date', 'start', 'wwwflirtpartyus', 'replys']"
valid,"['that', 's', 'fine', 'ill', 'bitch', 'later']"
valid,"['mum', 'went', 'dentist']"
valid,"['free', 'call', 'sir', 'waiting']"
valid,"['meeting', 'u', 'work', 'tel', 'shall', 'work', 'tomorrow']"
spam,"['someone', 'u', 'know', 'asked', 'dating', 'service', 'contact', 'ca', 'nt', 'guess', 'call', 'revealed', 'po', 'box', 'wu']"
valid,"['jus', 'finish', 'bathing']"
valid,"['alright', 'ill', 'make', 'sure', 'car', 'back', 'tonight']"
spam,"['urgent', 'trying', 'contact', 'u', 'todays', 'draw', 'shows', 'prize', 'guaranteed', 'call', 'land', 'line', 'claim', 'c', 'validhrs']"
spam,"['dear', 'uve', 'invited', 'xchat', 'final', 'attempt', 'contact', 'u', 'txt', 'chat']"
valid,"['lul', 'i', 'm', 'gettin', 'juicy', 'gossip', 'hospital', 'two', 'nurses', 'talking', 'fat', 'gettin', 'one', 'thinks', 'she', 's', 'obese', 'oyea']"
valid,"['aight', 'ill', 'get', 'fb', 'couple', 'minutes']"
valid,"['oi', 'ami', 'parchi', 'na', 'kicchu', 'kaaj', 'korte', 'iccha', 'korche', 'na', 'phone', 'ta', 'tul', 'na', 'plz', 'plz']"
valid,"['download', 'clear', 'movies', 'dvd', 'copies']"
valid,"['yep', 'pretty', 'sculpture']"
valid,"['convey', 'regards']"
valid,"['watching', 'surya', 'movie', 'pm', 'vijay', 'movie', 'pokkiri']"
valid,"['tell', 'happen', 'do', 'nt', 'behave', 'like', 'ok', 'need', 'say']"
valid,"['u', 'get', 'pic', 'msgs', 'phone']"
valid,"['send', 'someone', 'else']"
valid,"['wat', 'makes', 'people', 'dearer', 'de', 'happiness', 'dat', 'u', 'feel', 'u', 'meet', 'de', 'pain', 'u', 'feel', 'u', 'miss', 'dem']"
valid,"['love', 'start', 'attractioni', 'feel', 'need', 'every', 'time', 'around', 'meshe', 'first', 'thing', 'comes', 'thoughtsi', 'would', 'start', 'day', 'end', 'hershe', 'every', 'time', 'dreamlove', 'every', 'breath', 'namemy', 'life', 'happen', 'around', 'hermy', 'life', 'named', 'heri', 'would', 'cry', 'herwill', 'give', 'happiness', 'take', 'sorrowsi', 'ready', 'fight', 'anyone', 'heri', 'love', 'craziest', 'things', 'herlove', 'do', 'nt', 'proove', 'anyone', 'girl', 'beautiful', 'lady', 'whole', 'planeti', 'always', 'singing', 'praises', 'herlove', 'start', 'making', 'chicken', 'curry', 'end', 'makiing', 'sambarlife', 'beautiful', 'thenwill', 'get', 'every', 'morning', 'thank', 'god', 'day', 'mei', 'would', 'like', 'say', 'lotwill', 'tell', 'later']"
valid,"['frndship', 'like', 'needle', 'clock', 'though', 'v', 'r', 'clock', 'v', 'r', 'nt', 'able', 'met', 'evn', 'v', 'meetitz', 'seconds', 'bt', 'v', 'alwys', 'stay', 'conected', 'gud']"
valid,"['do', 'nt', 'think', 'spatula', 'hands']"
valid,"['never', 'nothing']"
spam,"['awarded', 'sipix', 'digital', 'camera', 'call', 'landline', 'delivery', 'within', 'days', 'cs', 'box', 'mbp', 'yr', 'warranty', 'ppm', 'p', 'p']"
valid,"['goodmorning', 'today', 'late', 'ltdecimalgt', 'min']"
spam,"['win', 'urgent', 'mobile', 'number', 'awarded', 'prize', 'guaranteed', 'call', 'land', 'line', 'claim', 'valid', 'hrs', 'ppm']"
valid,"['please', 'da', 'call', 'mistake', 'side', 'sorry', 'da', 'pls', 'da', 'goto', 'doctor']"
valid,"['r', 'meeting']"
valid,"['well', 'weather', 'calis', 'great', 'complexities', 'great', 'need', 'car', 'move', 'freely', 'taxes', 'outrageous', 'great', 'place', 'sad', 'part', 'missing', 'home']"
valid,"['reached', 'home', 'tired', 'come', 'tomorro']"
valid,"['ryder', 'unsoldnow', 'gibbs']"
spam,"['dear', 'subscriber', 'ur', 'draw', 'gift', 'voucher', 'b', 'entered', 'receipt', 'correct', 'ans', 'elvis', 'presleys', 'birthday', 'txt', 'answer']"
valid,"['do', 'nt', 'fret', 'ill', 'buy', 'ovulation', 'test', 'strips', 'send', 'wo', 'nt', 'get', 'til', 'like', 'march', 'send', 'postal', 'addressull', 'alrightokay']"
valid,"['gifts', 'trying', 'get', 'throw', 'cliff', 'something']"
valid,"['ne', 'thing', 'interesting', 'good', 'birthday', 'u', 'wrking', 'nxt', 'started', 'uni', 'today']"
valid,"['busy', 'come', 'point', 'figure', 'tomorrow']"
valid,"['yeah', 'go', 'bored', 'depressed', 'sittin', 'waitin', 'phone', 'ring', 'hope', 'wind', 'drops', 'though', 'scary']"
valid,"['black', 'shirt', 'n', 'blue', 'jeans', 'thk', 'c', 'ü']"
valid,"['aiyah', 'sorry', 'lor', 'watch', 'tv', 'watch', 'forgot', 'check', 'phone']"
spam,"['message', 'important', 'information', 'user', 'today', 'lucky', 'day', 'find', 'log', 'onto', 'httpwwwurawinnercom', 'fantastic', 'surprise', 'awaiting']"
valid,"['hen', 'night', 'going', 'swing']"
valid,"['good', 'afternoon', 'love', 'goes', 'day', 'woke', 'early', 'online', 'waiting', 'hmmm', 'italian', 'boy', 'online', 'see', 'grins']"
valid,"['someone', 'smoke', 'every', 'time', 'i', 've', 'smoked', 'last', 'two', 'weeks', 'calling', 'texting', 'wanted', 'smoke']"
valid,"['you', 'll', 'get', 'headache', 'trying', 'figure', 'u', 'trust', 'math', 'promise']"
valid,"['sfirst', 'timedhoni', 'rocks']"
valid,"['ok', 'ill', 'tell', 'company']"
valid,"['awesome', 'think', 'get', 'th', 'usf', 'time', 'tonight']"
valid,"['means', 'still', 'think', 'teju']"
valid,"['i', 'm', 'good', 'movie', 'ok', 'leave', 'hourish']"
valid,"['nothis', 'kallis', 'home', 'groundamla', 'home', 'town', 'durban']"
valid,"['lets', 'make', 'saturday', 'monday', 'per', 'convenience']"
valid,"['hey', 'time', 'driving', 'fri', 'go', 'evaluation', 'fri']"
spam,"['price', 'claim', 'call']"
valid,"['i', 'm', 'going', 'lunch', 'wif', 'family', 'aft', 'dat', 'go', 'str', 'orchard', 'lor']"
spam,"['bored', 'speed', 'dating', 'try', 'speedchat', 'txt', 'speedchat', 'do', 'nt', 'like', 'em', 'txt', 'swap', 'get', 'new', 'chatter', 'chat', 'poboxwwq', 'pmsg', 'rcd']"
valid,"['cancel', 'cheyyamoand', 'get', 'money', 'back']"
spam,"['want', 'anytime', 'network', 'mins', 'text', 'new', 'video', 'phone', 'five', 'pounds', 'per', 'week', 'call', 'reply', 'delivery', 'tomorrow']"
valid,"['okok', 'okthenwhats', 'ur', 'todays', 'plan']"
valid,"['good', 'morning', 'princess']"
valid,"['aiyar', 'sorry', 'lor', 'forgot', 'tell', 'u']"
spam,"['taking', 'part', 'mobile', 'survey', 'yesterday', 'texts', 'use', 'however', 'wish', 'get', 'txts', 'send', 'txt', 'tc', 'wwwtxtcom', 'p']"
valid,"['tonight', 'mate', 'catching', 'sleep', 'new', 'number', 'way']"
valid,"['height', 'oh', 'shit', 'situation', 'guy', 'throws', 'luv', 'letter', 'gal', 'falls', 'brothers', 'head', 'who', 's', 'gayd']"
spam,"['ur', 'hmv', 'quiz', 'cashbalance', 'currently', 'maximize', 'ur', 'cashin', 'send', 'hmv', 'pmsg']"
valid,"['check', 'errors', 'difficulties', 'correction']"
valid,"['howz', 'painhope', 'u', 'r', 'fine']"
valid,"['sorry', 'ill', 'call', 'later']"
valid,"['good', 'morning', 'princess']"
valid,"['entered', 'cabin', 'pa', 'said', 'happy', 'bday', 'boss', 'felt', 'special', 'askd', 'lunch', 'lunch', 'invited', 'apartment', 'went']"
valid,"['u', 'wake', 'already', 'thanx', 'e', 'tau', 'sar', 'piah', 'quite', 'nice']"
valid,"['k', 'need', 'login', 'anything']"
spam,"['do', 'nt', 'forget', 'place', 'many', 'free', 'requests', 'stchoicecouk', 'wish', 'information', 'call']"
valid,"['lol', 'busy']"
valid,"['u', 'wearing']"
valid,"['messagesome', 'text', 'missing', 'sendername', 'missing', 'number', 'missing', 'sentdate', 'missing', 'missing', 'u', 'lot', 'that', 's', 'everything', 'missing', 'sent', 'via', 'fullonsmscom']"
valid,"['ohas', 'usual', 'vijay', 'film', 'different']"
spam,"['do', 'nt', 'know', 'u', 'u', 'do', 'nt', 'know', 'send', 'chat', 'lets', 'find', 'pmsg', 'rcvd', 'hgsuitelandsrowwjhl', 'ldn', 'years']"
valid,"['good', 'day', 'mine', 'really', 'busy', 'much', 'tomorrow', 'night']"
valid,"['way', 'send', 'shades', 'stuff', 'wonderful']"
valid,"['really', 'tot', 'ur', 'paper', 'ended', 'long', 'ago', 'wat', 'u', 'copied', 'jus', 'got', 'use', 'u', 'happy', 'lar', 'still', 'haf', 'study']"
spam,"['thank', 'winner', 'notified', 'sms', 'good', 'luck', 'future', 'marketing', 'reply', 'stop', 'customer', 'services']"
valid,"['babe', 'lost']"
valid,"['ok', 'help', 'ask', 'she', 's', 'working', 'tmr']"
valid,"['i', 'm', 'driving', 'raining', 'ill', 'get', 'caught', 'e', 'mrt', 'station', 'lor']"
valid,"['drop', 'tank']"
valid,"['said', 'text', 'one', 'time']"
valid,"['sorry', 'ill', 'call', 'later']"
valid,"['ok', 'go', 'change', 'also']"
spam,"['girls', 'many', 'local', 'u', 'r', 'virgins', 'r', 'ready', 'fil', 'ur', 'every', 'sexual', 'need', 'u', 'fil', 'text', 'cute', 'p']"
valid,"['u', 'find', 'sitter', 'kaitlyn', 'sick', 'slept', 'day', 'yesterday']"
valid,"['sorry', 'man', 'accidentally', 'left', 'phone', 'silent', 'last', 'night', 'did', 'nt', 'check', 'til', 'got']"
valid,"['hey', 'something', 'came', 'last', 'min', 'think', 'wun', 'signing', 'tmr', 'hee']"
valid,"['he', 's', 'adult', 'would', 'learn', 'experience', 'there', 's', 'real', 'danger', 'do', 'nt', 'like', 'peeps', 'using', 'drugs', 'do', 'nt', 'need', 'comment']"
valid,"['hey', 'there', 's', 'veggie', 'pizza']"
valid,"['yun', 'buying', 'school', 'got', 'offer', 'plus']"
valid,"['sure', 'neighbors', 'did', 'nt', 'pick']"
valid,"['k', 'sent']"
spam,"['free', 'entry', 'wkly', 'comp', 'win', 'fa', 'cup', 'final', 'tkts', 'st', 'may', 'text', 'fa', 'receive', 'entry', 'questionstd', 'txt', 'ratetcs', 'apply', 'overs']"
valid,"['new', 'theory', 'argument', 'wins', 'situation', 'loses', 'person', 'do', 'nt', 'argue', 'ur', 'friends', 'kick', 'amp', 'say', 'i', 'm', 'always', 'correct']"
valid,"['well', 'i', 'm', 'computerless', 'time', 'make', 'oreo', 'truffles']"
valid,"['haha', 'yeah', 'see', 'sec']"
valid,"['number', 'sir']"
valid,"['lol', 'i', 'm', 'hot', 'air', 'balloon']"
valid,"['ok', 'bus', 'come', 'soon', 'come', 'otherwise', 'tomorrow']"
valid,"['msgs', 'r', 'time', 'passthey', 'silently', 'say', 'thinking', 'u', 'right', 'also', 'making', 'u', 'think', 'least', 'moment', 'gd', 'ntswt', 'drms', 'shesil']"
valid,"['yeah', 'probably', 'swing', 'roommate', 'finishes', 'girl']"
spam,"['got', 'takes', 'take', 'part', 'wrc', 'rally', 'oz', 'u', 'lucozade', 'energy', 'text', 'rally', 'le', 'p', 'see', 'packs', 'lucozadecoukwrc', 'itcould', 'u']"
valid,"['happy', 'new', 'years', 'melody']"
valid,"['ü', 'dun', 'need', 'pick', 'ur', 'gf']"
valid,"['yay', 'better', 'told', 'girls', 'either']"
valid,"['horrible', 'u', 'eat', 'macs', 'eat', 'u', 'forgot', 'abt', 'already', 'rite', 'u', 'take', 'long', 'reply', 'thk', 'toot', 'b', 'b', 'prepared', 'wat', 'shall', 'eat']"
valid,"['say', 'fantastic', 'chance', 'anything', 'need', 'bigger', 'life', 'lift', 'losing', 'live', 'think', 'would', 'first', 'person', 'die', 'n', 'v', 'q']"
valid,"['nw', 'came', 'hme', 'da']"
valid,"['i', 'm', 'outside', 'islands', 'head', 'towards', 'hard', 'rock', 'you', 'll', 'run']"
valid,"['day', 'class', 'class']"
valid,"['i', 'm', 'chennai', 'velachery']"
valid,"['flippin', 'shit', 'yet']"
valid,"['k', 'give', 'sec', 'breaking', 'ltgt', 'cstore']"
valid,"['much', 'bad', 'avoid', 'like']"
valid,"['yo', 'around', 'got', 'car', 'back']"
valid,"['annoying', 'is', 'nt']"
valid,"['goodmorning', 'today', 'late', 'ltgt', 'min']"
valid,"['there', 's', 'point', 'hangin', 'mr', 'right', 'he', 's', 'makin', 'u', 'happy']"
valid,"['come', 'alivebetter', 'correct', 'good', 'looking', 'figure']"
valid,"['case', 'guess', 'ill', 'see', 'campus', 'lodge']"
valid,['done']
valid,"['come', 'home', 'one', 'last', 'time', 'wo', 'nt', 'anything', 'trust']"
valid,"['night', 'worrying', 'appt', 'shame', 'missed', 'girls', 'night', 'quizzes', 'popcorn', 'hair']"
spam,"['sex', 'ur', 'mobile', 'free', 'sexy', 'pic', 'jordan', 'text', 'babe', 'every', 'wk', 'get', 'sexy', 'celeb', 'pocketbabecouk', 'pics', 'wk']"
valid,"['ok', 'c', 'ya']"
spam,"['new', 'voicemail', 'please', 'call']"
valid,"['said', 'matter', 'mind', 'saying', 'matter']"
valid,"['also', 'knows', 'lunch', 'menu', 'da', 'know']"
valid,"['al', 'moan', 'n', 'e', 'thin', 'goes', 'wrong', 'faultal', 'de', 'arguments', 'r', 'faultfed', 'himso', 'bother', 'hav', 'go', 'thanxxx']"
valid,"['neft', 'transaction', 'reference', 'number', 'ltgt', 'rs', 'ltdecimalgt', 'credited', 'beneficiary', 'account', 'ltgt', 'lttimegt', 'ltgt']"
valid,"['otherwise', 'part', 'time', 'job', 'natuition']"
valid,"['know', 'called']"
valid,"['also', 'da', 'feel', 'yesterday', 'night', 'wait', 'til', 'day', 'night', 'dear']"
valid,"['thanks', 'understanding', 'i', 've', 'trying', 'tell', 'sura']"
spam,"['win', 'year', 'supply', 'cds', 'store', 'ur', 'choice', 'worth', 'enter', 'weekly', 'draw', 'txt', 'music', 'tscs', 'wwwldewcomsubswinppmx']"
valid,"['whole', 'car', 'appreciated', 'last', 'two', 'dad', 'map', 'reading', 'semi', 'argument', 'apart', 'things', 'going', 'ok', 'p']"
spam,"['sim', 'subscriber', 'selected', 'receive', 'bonus', 'get', 'delivered', 'door', 'txt', 'word', 'ok', 'claim', 'pmsg', 'exp', 'apr']"
valid,"['need', 'strong', 'arms']"
valid,"['also', 'maaaan', 'missing']"
valid,"['bday', 'real', 'april']"
valid,"['guessin', 'ai', 'nt', 'gon', 'na']"
valid,"['ok', 'come', 'ur', 'home', 'half', 'hour']"
valid,"['yo', 'game', 'almost', 'want', 'go', 'walmart', 'soon']"
valid,"['yeah', 'probably', 'sure', 'ilol', 'let', 'u', 'know', 'personally', 'wuldnt', 'bother', 'ur', 'goin', 'mite', 'well']"
valid,"['ill', 'text', 'creepy', 'like', 'wo', 'nt', 'think', 'forgot']"
valid,"['would', 'good', 'ill', 'phone', 'tomo', 'lunchtime', 'shall', 'organise', 'something']"
spam,"['new', 'voicemail', 'please', 'call']"
valid,"['damn', 'make', 'tonight', 'want', 'wait', 'til', 'tomorrow']"
valid,"['kkim', 'also', 'finewhen', 'complete', 'course']"
valid,"['true', 'passable', 'get', 'high', 'score', 'apply', 'phd', 'get', 'years', 'salary', 'makes', 'life', 'easier']"
spam,"['nokia', 'tone', 'ur', 'mob', 'every', 'week', 'txt', 'nok', 'st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friends', 'ptone', 'reply', 'hl', 'info']"
valid,"['prakesh', 'know']"
valid,"['teach', 'apps', 'da', 'come', 'college']"
valid,"['rofl', 'betta', 'invest', 'anti', 'aging', 'products']"
spam,"['winner', 'u', 'specially', 'selected', 'receive', 'cash', 'holiday', 'flights', 'inc', 'speak', 'live', 'operator', 'claim']"
valid,"['sir', 'receive', 'account', 'another', 'hr', 'time', 'sorry', 'delay']"
spam,"['reply', 'name', 'address', 'receive', 'post', 'weeks', 'completely', 'free', 'accommodation', 'various', 'global', 'locations', 'wwwphbcom', 'php']"
valid,"['üll', 'submitting', 'da', 'project', 'tmr', 'rite']"
spam,"['free', 'entry', 'weekly', 'comp', 'send', 'word', 'enter', 'tc', 'wwwtextcompcom', 'cust', 'care']"
valid,"['jus', 'ans', 'lar', 'ull', 'noe', 'later']"
valid,"['want', 'send', 'something', 'sell', 'fast', 'ltgt', 'k', 'easy', 'money']"
valid,"['got', 'things', 'may', 'pub', 'later']"
valid,"['finish', 'meeting', 'call']"
valid,"['lol', 'ok', 'ill', 'snatch', 'purse']"
valid,"['hellodrivbyquit', 'edrunk', 'sorry', 'iff', 'pthis', 'makes', 'senrddnot', 'dancce', 'drum', 'n', 'basqihave', 'fun', 'nhite', 'x', 'ros', 'xxxxxxx']"
valid,"['opinion', 'jada', 'kusruthi', 'lovable', 'silent', 'spl', 'character', 'matured', 'stylish', 'simple', 'pls', 'reply']"
valid,"['much', 'getting']"
valid,"['ur', 'paper', 'e', 'morn', 'aft', 'tmr']"
valid,"['dear', 'relieved', 'westonzoyland', 'going', 'plan', 'end']"
valid,"['hope', 'great', 'new', 'semester', 'wish', 'best', 'made', 'greatness']"
valid,"['oh', 'yes', 'speak', 'txt', 'u', 'hmm', 'u', 'get', 'email']"
valid,"['want', 'show', 'world', 'princess', 'europe']"
valid,"['nobody', 'decide', 'eat', 'dad', 'wants', 'chinese']"
valid,"['shoot', 'i', 'm', 'docs', 'waiting', 'room']"
valid,"['i', 'm', 'going', 'dinner', 'soon']"
valid,"['hello', 'site', 'download', 'songs', 'urgent', 'pls']"
valid,"['know', 'u', 'mean', 'king', 'havin', 'credit', 'i', 'm', 'goinbed', 'night', 'night', 'sweet', 'onlymore', 'sleep']"
valid,"['horrible', 'gal', 'sch', 'stuff', 'come', 'u', 'got', 'mc']"
valid,"['hi', 'hun', 'i', 'm', 'comin', 'nitetell', 'every', 'i', 'm', 'sorry', 'hope', 'u', 'ava', 'goodtimeoli', 'rang', 'melnite', 'ifink', 'mite', 'b', 'sortedbut', 'il', 'explain', 'everythin', 'monlrsx']"
valid,"['call', 'later', 'do', 'nt', 'network', 'urgnt', 'sms']"
valid,"['ummmmmaah', 'many', 'many', 'happy', 'returns', 'day', 'dear', 'sweet', 'heart', 'happy', 'birthday', 'dear']"
spam,"['please', 'call', 'immediately', 'urgent', 'message', 'waiting']"
valid,"['yeah', 'like', 'goes', 'like', 'friends', 'imma', 'flip', 'shit', 'like', 'half', 'hour']"
valid,"['mum', 'say', 'wan', 'go', 'go', 'shun', 'bian', 'watch', 'da', 'glass', 'exhibition']"
valid,"['plan', 'pongal']"
valid,"['wait', 'till', 'end', 'march', 'el', 'nino', 'gets', 'oh']"
valid,"['yet', 'chikkugoing', 'room', 'nw', 'i', 'm', 'bus']"
valid,"['also', 'cbe', 'pay']"
valid,"['honey', 'boo', 'i', 'm', 'missing', 'u']"
valid,"['sent', 'jd', 'customer', 'service', 'cum', 'accounts', 'executive', 'ur', 'mail', 'i', 'd', 'details', 'contact', 'us']"
valid,"['yo', 'i', 'm', 'parents', 'gettin', 'cash', 'good', 'news', 'picked', 'downstem']"
valid,"['thank', 'much', 'skyped', 'wit', 'kz', 'sura', 'did', 'nt', 'get', 'pleasure', 'company', 'hope', 'good', 'we', 've', 'given', 'ultimatum', 'oh', 'countin', 'aburo', 'enjoy']"
spam,"['hungry', 'gay', 'guys', 'feeling', 'hungry', 'call', 'pmin', 'stop', 'texts', 'call', 'pmin']"
valid,"['ok', 'wahala', 'remember', 'friend', 'need']"
